image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes
28320,28320,28320.jpg,data/images/28320.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Winter,2018,Casual,Red Tape Men Casual Brown Sandals,60,80,20050
7078,7078,7078.jpg,data/images/7078.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Grey,Winter,2015,Casual,Wildcraft Wiki Unisex Grey & Black Backpack,60,80,23590
50834,50834,50834.jpg,data/images/50834.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2013,Casual,New Hide Men Black Belt,60,80,19601
2738,2738,2738.jpg,data/images/2738.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,White,Summer,2011,Casual,Disney Kids Boy's Double Fun Kidswear,60,80,4338
18787,18787,18787.jpg,data/images/18787.jpg,Accessories,Accessories,Wallets,Wallets,Men,Beige,Fall,2009,Casual,Peter England Men Elements Beige Wallet,60,80,17768
19655,19655,19655.jpg,data/images/19655.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Grey,Summer,2011,Casual,United Colors of Benetton Women Printed Grey TShirt,60,80,3064
46951,46951,46951.jpg,data/images/46951.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Women,Yellow,Spring,2017,Casual,York Women Madonna Perfume,60,80,17266
26088,26088,26088.jpg,data/images/26088.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2012,Formal,John Miller Men Striped Purple Shirt,60,80,2446
8202,8202,8202.jpg,data/images/8202.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2011,Casual,Locomotive Men Landon Grey T-Shirts,60,80,1533
49125,49125,49125.jpg,data/images/49125.jpg,Personal Care,Personal Care,Nails,Nail Polish,Women,Pink,Spring,2017,Casual,Deborah Shine Tech Ruibes Nail Polish 34,60,80,3463
28112,28112,28112.jpg,data/images/28112.jpg,Apparel,Apparel,Innerwear,Trunk,Men,Black,Summer,2016,Casual,Jockey COMFORT PLUS Men Zone Black Trunks 8015,60,80,5704
50008,50008,50008.jpg,data/images/50008.jpg,Apparel,Apparel,Innerwear,Bra,Women,Black,Winter,2015,Sports,Hanes Women Black Cotton Stretch Moulded Contour Bra,60,80,23304
27966,27966,27966.jpg,data/images/27966.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,White,Summer,2016,Casual,Jockey Men White Muscle Innerwear Vest,60,80,19260
6398,6398,6398.jpg,data/images/6398.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Summer,2011,Casual,Lotto Men Rebel Black Floater,60,80,19590
49919,49919,49919.jpg,data/images/49919.jpg,Apparel,Apparel,Saree,Sarees,Women,Maroon,Fall,2012,Ethnic,Fabindia Maroon Printed Ajrakh Dhonekhali Saree,60,80,15487
15098,15098,15098.jpg,data/images/15098.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Brown,Fall,2011,Ethnic,Mother Earth Women Shilpi Fabric Collt Brown Kurtas,60,80,1377
58265,58265,58265.jpg,data/images/58265.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Summer,2012,Casual,Baggit Women Brown Handbag,60,80,21746
1981,1981,1981.jpg,data/images/1981.jpg,Apparel,Apparel,Bottomwear,Shorts,Women,Green,Fall,2010,Casual,Puma Women's Island Green Shorts,60,80,25797
41348,41348,41348.jpg,data/images/41348.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Navy Blue,Summer,2016,Casual,Wrangler Men Navy Blue Skanders Jeans,60,80,24601
39252,39252,39252.jpg,data/images/39252.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Beige,Winter,2018,Casual,Red Chief Men Beige Shoes,60,80,22020
11438,11438,11438.jpg,data/images/11438.jpg,Apparel,Apparel,Topwear,Tops,Women,Black,Fall,2011,Casual,United Colors of Benetton Women  Winter Black Top,60,80,23637
38380,38380,38380.jpg,data/images/38380.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2012,Casual,Peter England Men Black Belt,60,80,12442
14976,14976,14976.jpg,data/images/14976.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Fall,2011,Formal,New Hide Men Solid Black Belts,60,80,2719
33768,33768,33768.jpg,data/images/33768.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Tan,Summer,2012,Casual,ADIDAS Neo Men Utility Deck Tan Shoes,60,80,22327
56905,56905,56905.jpg,data/images/56905.jpg,Footwear,Footwear,Shoes,Heels,Women,Black,Winter,2012,Casual,HM Women Black Flats,60,80,21430
4609,4609,4609.jpg,data/images/4609.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Blue,Winter,2015,Casual,Wildcraft Wiki Unisex Blue Backpack,60,80,13097
52599,52599,52599.jpg,data/images/52599.jpg,Accessories,Accessories,Bags,Clutches,Women,Blue,Summer,2012,Casual,Mod-acc Women Blue Clutch,60,80,13108
56139,56139,56139.jpg,data/images/56139.jpg,Personal Care,Personal Care,Makeup,Eyeshadow,Women,Pink,Spring,2017,Casual,Colorbar Really Rose Eye Shadow 004,60,80,19119
38146,38146,38146.jpg,data/images/38146.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Grey,Summer,2012,Casual,Wildcraft Unisex Grey Beanie,60,80,23230
37932,37932,37932.jpg,data/images/37932.jpg,Apparel,Apparel,Topwear,Tunics,Women,Pink,Summer,2012,Casual,Mineral Women Floral Pink Tunic,60,80,1461
24519,24519,24519.jpg,data/images/24519.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta,60,80,1302
18541,18541,18541.jpg,data/images/18541.jpg,Footwear,Footwear,Shoes,Flats,Women,Red,Winter,2015,Casual,Catwalk Women  Red Casual Shoe,60,80,13105
6962,6962,6962.jpg,data/images/6962.jpg,Apparel,Apparel,Topwear,Shirts,Men,Navy Blue,Summer,2011,Casual,s.Oliver Men White Red Checks Shirt,60,80,22122
48231,48231,48231.jpg,data/images/48231.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Brown,Winter,2016,Casual,United Colors of Benetton Women Brown Sunglass,60,80,19739
9116,9116,9116.jpg,data/images/9116.jpg,Footwear,Footwear,Shoes,Casual Shoes,Women,White,Fall,2011,Sports,Puma Women Ikonis 2 White Sports Shoes,60,80,14309
19493,19493,19493.jpg,data/images/19493.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Blue,Summer,2016,Casual,Levis Men Jazz Stripes Blue Brief,60,80,21617
47279,47279,47279.jpg,data/images/47279.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Brown,Summer,2013,Formal,Franco Leone Men Brown Formal Shoes,60,80,19743
13995,13995,13995.jpg,data/images/13995.jpg,Apparel,Apparel,Topwear,Jackets,Women,Blue,Fall,2011,Sports,Nike Women Solid Blue Jackets,60,80,2027
17509,17509,17509.jpg,data/images/17509.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Polo T-Shirt,60,80,1723
29206,29206,29206.jpg,data/images/29206.jpg,Accessories,Accessories,Socks,Socks,Men,Black,Fall,2012,Sports,Fila Men Black And Grey Socks,60,80,13032
12847,12847,12847.jpg,data/images/12847.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Black,Fall,2011,Casual,Ant Kids Boys National Champion Black Tshirts,60,80,1897
35659,35659,35659.jpg,data/images/35659.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Winter,2014,Casual,U.S. Polo Assn. Men Brown Shoes,60,80,20329
30119,30119,30119.jpg,data/images/30119.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2012,Casual,Flying Machine Men Grey Polo T-shirt,60,80,1951
18773,18773,18773.jpg,data/images/18773.jpg,Accessories,Accessories,Ties,Ties,Men,Navy Blue,Summer,2011,Formal,Peter England Men Elite Navy Blue Tie,60,80,23695
12249,12249,12249.jpg,data/images/12249.jpg,Apparel,Apparel,Topwear,Shirts,Men,Pink,Fall,2011,Formal,Genesis Men Striped Pink & Navy Shirt,60,80,1693
51912,51912,51912.jpg,data/images/51912.jpg,Accessories,Accessories,Bags,Handbags,Women,Pink,Summer,2016,Casual,Nyk Women Pink Sling Bag,60,80,24853
42539,42539,42539.jpg,data/images/42539.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Purple,Summer,2012,Ethnic,Mother Earth Women Purple Kurta,60,80,24211
29808,29808,29808.jpg,data/images/29808.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012,Casual,Basics Men Blue Checked Slim Fit Shirt,60,80,1400
30925,30925,30925.jpg,data/images/30925.jpg,Apparel,Apparel,Bottomwear,Skirts,Women,Black,Summer,2012,Ethnic,Fabindia Women Printed Black Ghera Skirt,60,80,996
27992,27992,27992.jpg,data/images/27992.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Blue,Summer,2016,Casual,Jockey ZONE Men Zone Blue Brief US17,60,80,20104
29034,29034,29034.jpg,data/images/29034.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Navy Blue,Summer,2012,Casual,ADIDAS Unisex Line Age Navy Blue Cap,60,80,20158
21259,21259,21259.jpg,data/images/21259.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Black,Summer,2015,Casual,Skybags Unisex Black Bern Backpack,60,80,21677
58291,58291,58291.jpg,data/images/58291.jpg,Accessories,Accessories,Socks,Socks,Men,Black,Summer,2016,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,60,80,22839
53679,53679,53679.jpg,data/images/53679.jpg,Accessories,Accessories,Bags,Handbags,Women,Pink,Summer,2012,Casual,Kiara Women Pink Handbag,60,80,21979
15850,15850,15850.jpg,data/images/15850.jpg,Footwear,Footwear,Sandal,Sandals,Unisex,Blue,Fall,2011,Casual,Warner Bros Kids Unisex TJ Playlogs Blue Sandals,60,80,1090
14982,14982,14982.jpg,data/images/14982.jpg,Accessories,Accessories,Belts,Belts,Men,Blue,Fall,2011,Casual,New Hide Men Stripes Blue Belts,60,80,14944
38374,38374,38374.jpg,data/images/38374.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2012,Casual,Peter England Men Black Belt,60,80,18765
26418,26418,26418.jpg,data/images/26418.jpg,Apparel,Apparel,Topwear,Shirts,Men,Purple,Summer,2012,Casual,Turtle Men Check Purple Shirt,60,80,2155
8692,8692,8692.jpg,data/images/8692.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Brown,Winter,2016,Casual,Fastrack Women Graident Sunglasses P161BR1F,60,80,1927
22884,22884,22884.jpg,data/images/22884.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Summer,2016,Casual,Woodland Men Brown Casual Sandals,60,80,21929
48467,48467,48467.jpg,data/images/48467.jpg,Apparel,Apparel,Dress,Dresses,Women,Red,Summer,2012,Casual,French Connection Women Red Dress,60,80,3714
23956,23956,23956.jpg,data/images/23956.jpg,Apparel,Apparel,Topwear,Shirts,Men,Grey,Fall,2011,Casual,Provogue Men Grey Shirt,60,80,26636
18317,18317,18317.jpg,data/images/18317.jpg,Apparel,Apparel,Topwear,Shirts,Men,Maroon,Summer,2011,Casual,Wills Lifestyle Men Check Maroon Shirt,60,80,1635
29450,29450,29450.jpg,data/images/29450.jpg,Accessories,Accessories,Watches,Watches,Men,White,Winter,2016,Casual,Giordano Men White Dial Watch,60,80,4080
42961,42961,42961.jpg,data/images/42961.jpg,Accessories,Accessories,Belts,Belts,Men,Brown,Summer,2012,Formal,French Connection Men Brown Belt,60,80,13459
28582,28582,28582.jpg,data/images/28582.jpg,Accessories,Accessories,Watches,Watches,Men,Blue,Winter,2016,Casual,ADIDAS Originals Men Blue Dial Watch ADH2656,60,80,2724
50498,50498,50498.jpg,data/images/50498.jpg,Apparel,Apparel,Innerwear,Innerwear Vests,Men,Maroon,Winter,2016,Casual,Chromozome Men Maroon Innerwear Vest,60,80,4297
54804,54804,54804.jpg,data/images/54804.jpg,Accessories,Accessories,Bags,Handbags,Women,Blue,Summer,2010,Casual,Ivory Tag Checkered Out Blue Handbag,60,80,15113
6708,6708,6708.jpg,data/images/6708.jpg,Apparel,Apparel,Topwear,Shirts,Men,Yellow,Summer,2011,Casual,UCB Men Ben Logo At Chest Yellow Shirt,60,80,24460
37758,37758,37758.jpg,data/images/37758.jpg,Apparel,Apparel,Topwear,Shirts,Men,White,Summer,2012,Casual,John Players Men Solid White Shirt,60,80,25252
15408,15408,15408.jpg,data/images/15408.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Fall,2011,Sports,FILA Men Coloda Black Sports Shoes,60,80,21760
59727,59727,59727.jpg,data/images/59727.jpg,Apparel,Apparel,Innerwear,Bra,Women,Red,Summer,2012,Casual,Avirate Red & Black Bra,60,80,29901
45378,45378,45378.jpg,data/images/45378.jpg,Footwear,Footwear,Shoes,Flats,Women,Black,Summer,2012,Casual,Rocia Women Black Sandals,60,80,20181
11894,11894,11894.jpg,data/images/11894.jpg,Footwear,Footwear,Sandal,Sandals,Men,Tan,Summer,2013,Casual,Franco Leone Men Casual Tan Sandals,60,80,2167
4863,4863,4863.jpg,data/images/4863.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Red,Summer,2011,Sports,ADIDAS Men Ac Milan Red Black Jersey,60,80,1800
24941,24941,24941.jpg,data/images/24941.jpg,Apparel,Apparel,Topwear,Tops,Girls,Pink,Summer,2012,Casual,United Colors of Benetton Kids Girls Pink Top,60,80,18148
44098,44098,44098.jpg,data/images/44098.jpg,Personal Care,Personal Care,Fragrance,Perfume and Body Mist,Men,Grey,Spring,2017,Casual,Boss Men Perfume and Shower Gel Set,60,80,21817
25893,25893,25893.jpg,data/images/25893.jpg,Apparel,Apparel,Topwear,Tops,Women,Brown,Summer,2012,Casual,Femella Women Spaghetti Brown Top,60,80,25474
59515,59515,59515.jpg,data/images/59515.jpg,Accessories,Accessories,Jewellery,Pendant,Women,Silver,Summer,2013,Casual,Lucera Silver Pendant With Chain,60,80,749
32824,32824,32824.jpg,data/images/32824.jpg,Footwear,Footwear,Shoes,Heels,Women,Blue,Winter,2012,Casual,iPanema Women Blue Premium Flats,60,80,20956
38522,38522,38522.jpg,data/images/38522.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Summer,2012,Casual,Puma Men White Surge Casual Shoes,60,80,22530
53813,53813,53813.jpg,data/images/53813.jpg,Apparel,Apparel,Topwear,Tunics,Women,Blue,Fall,2012,Casual,Ayaany Women Blue Tunic,60,80,22349
10348,10348,10348.jpg,data/images/10348.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Yellow,Fall,2011,Casual,United Colors of Benetton Women Printed Yellow T-shirt,60,80,2098
45976,45976,45976.jpg,data/images/45976.jpg,Apparel,Apparel,Topwear,Tops,Women,Grey Melange,Summer,2012,Casual,Tokyo Talkies Women Grey Melange Printed Top,60,80,23924
3048,3048,3048.jpg,data/images/3048.jpg,Apparel,Apparel,Topwear,Tshirts,Men,White,Summer,2011,Casual,Tantra Men's Rupee White T-shirt,60,80,19434
16883,16883,16883.jpg,data/images/16883.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Black,Winter,2016,Casual,Police Men Casual Black Sunglasses,60,80,18290
49787,49787,49787.jpg,data/images/49787.jpg,Accessories,Accessories,Headwear,Caps,Men,White,Summer,2012,Casual,Flying Machine Men White Cap,60,80,14094
48655,48655,48655.jpg,data/images/48655.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Summer,2012,Casual,Lucera Women Silver Earrings,60,80,9775
9572,9572,9572.jpg,data/images/9572.jpg,Accessories,Accessories,Accessories,Travel Accessory,Unisex,Black,Fall,2011,Casual,Puma Unisex Big Cat Shoe Bag Black Bags,60,80,903
17951,17951,17951.jpg,data/images/17951.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Red,Fall,2011,Casual,Nike Unisex Knit Beanie Red Skull Cap,60,80,18360
3874,3874,3874.jpg,data/images/3874.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2011,Casual,Wrangler Men's Trademark Washed Blue T-shirt,60,80,3270
51778,51778,51778.jpg,data/images/51778.jpg,Apparel,Apparel,Innerwear,Camisoles,Women,White,Summer,2016,Casual,Bwitch White Printed Camisole,60,80,3665
18919,18919,18919.jpg,data/images/18919.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Levis Men Work Western Blue Shirt,60,80,1452
59388,59388,59388.jpg,data/images/59388.jpg,Footwear,Footwear,Shoes,Flats,Women,Black,Summer,2012,Casual,Gliders Women Black Sandals,60,80,19500
21292,21292,21292.jpg,data/images/21292.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Metallic,Winter,2016,Casual,Celine Dion Women Metalic Frame Sunglasses,60,80,18111
36225,36225,36225.jpg,data/images/36225.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Green,Summer,2012,Casual,Nike Men Chukka Go Suede Green Shoes,60,80,21534
20340,20340,20340.jpg,data/images/20340.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2011,Casual,Probase Men Printed Grey Tshirt,60,80,1835
32685,32685,32685.jpg,data/images/32685.jpg,Accessories,Accessories,Bags,Clutches,Women,Gold,Fall,2012,Party,Rocia Women Gold Coloured Clutch,60,80,20065
41377,41377,41377.jpg,data/images/41377.jpg,Apparel,Apparel,Topwear,Tops,Women,Yellow,Summer,2012,Casual,Wrangler Women Yellow Maria Top,60,80,17717
11407,11407,11407.jpg,data/images/11407.jpg,Apparel,Apparel,Topwear,Shirts,Women,Purple,Fall,2011,Casual,United Colors of Benetton Women  Winter Purple Shirt,60,80,23904
25632,25632,25632.jpg,data/images/25632.jpg,Accessories,Accessories,Watches,Watches,Women,Pink,Winter,2016,Casual,Fastrack Women Pink Dial Watch,60,80,3624
57212,57212,57212.jpg,data/images/57212.jpg,Apparel,Apparel,Bottomwear,Jeggings,Women,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeggings,60,80,2958
14949,14949,14949.jpg,data/images/14949.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Fall,2011,Casual,Status Quo Men Solid Black Tshirts,60,80,2084
33757,33757,33757.jpg,data/images/33757.jpg,Apparel,Apparel,Topwear,Tops,Women,Sea Green,Summer,2012,Casual,Vero Moda Women Sea Green Top,60,80,3003
2707,2707,2707.jpg,data/images/2707.jpg,Apparel,Apparel,Dress,Dresses,Girls,Pink,Summer,2011,Casual,Disney Kids Girl's Dress Pink Pooh Kidswear,60,80,4816
43420,43420,43420.jpg,data/images/43420.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012,Casual,Spykar Men Blue Jeans,60,80,3431
54497,54497,54497.jpg,data/images/54497.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Summer,2012,Casual,Lino Perros Women Black Handbag,60,80,50352
13350,13350,13350.jpg,data/images/13350.jpg,Apparel,Apparel,Bottomwear,Jeans,Women,Blue,Fall,2011,Casual,Spykar Blue Washed Jeans,60,80,61677
27165,27165,27165.jpg,data/images/27165.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Summer,2012,Formal,Mark Taylor Men Striped Blue Shirt,60,80,2937
12282,12282,12282.jpg,data/images/12282.jpg,Apparel,Apparel,Topwear,Shirts,Men,Green,Fall,2011,Formal,Genesis Men Green & Purple Striped Shirt,60,80,2036
55545,55545,55545.jpg,data/images/55545.jpg,Personal Care,Personal Care,Makeup,Kajal and Eyeliner,Women,Blue,Spring,2017,Casual,Revlon Colorstay One-Stroke Defining Blooming Blue Eye Pencil,60,80,2219
50037,50037,50037.jpg,data/images/50037.jpg,Apparel,Apparel,Innerwear,Bra,Women,White,Winter,2015,Casual,Hanes Women White Concealing Petals Wirefree Moulded Bra,60,80,18328
34572,34572,34572.jpg,data/images/34572.jpg,Apparel,Apparel,Dress,Dresses,Women,Black,Summer,2012,Casual,Tonga Women Printed Black Dress,60,80,24124
27959,27959,27959.jpg,data/images/27959.jpg,Apparel,Apparel,Innerwear,Trunk,Men,White,Summer,2016,Casual,Jockey Sport Performance  Men White Trunks SP04,60,80,12763
47080,47080,47080.jpg,data/images/47080.jpg,Apparel,Apparel,Bottomwear,Patiala,Women,Mustard,Fall,2012,Ethnic,Shree Women Mustard & Green Patiala,60,80,3921
46152,46152,46152.jpg,data/images/46152.jpg,Accessories,Accessories,Jewellery,Necklace and Chains,Women,Green,Winter,2015,Casual,Adrika Women Green & Brown Necklace,60,80,3990
7275,7275,7275.jpg,data/images/7275.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Batman Men's Batman & Joker Dark Grey T-shirt,60,80,27877
49926,49926,49926.jpg,data/images/49926.jpg,Apparel,Apparel,Saree,Sarees,Women,Maroon,Fall,2012,Ethnic,Fabindia Maroon Maheshwari Zari Saree,60,80,22672
16622,16622,16622.jpg,data/images/16622.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Khaki,Fall,2011,Casual,Probase Men Solid Khaki Trouser,60,80,1958
13162,13162,13162.jpg,data/images/13162.jpg,Accessories,Accessories,Headwear,Caps,Unisex,White,Fall,2011,Casual,Puma Unisex Unisex Cat Logo White Caps,60,80,1104
27357,27357,27357.jpg,data/images/27357.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2011,Casual,Tantra Men Feel No Pain Blue T-shirt,60,80,2119
49328,49328,49328.jpg,data/images/49328.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8283,60,80,14756
26285,26285,26285.jpg,data/images/26285.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2012,Casual,Proline Men Navy T-shirt with Printed Detail,60,80,2234
6195,6195,6195.jpg,data/images/6195.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Cream,Summer,2011,Casual,Lee Men's Linen Cream T-shirt,60,80,1576
50205,50205,50205.jpg,data/images/50205.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Brown,Winter,2016,Casual,Stoln Women Brown Sunglasses,60,80,19724
22625,22625,22625.jpg,data/images/22625.jpg,Apparel,Apparel,Topwear,Sweaters,Men,Black,Fall,2011,Sports,Nike Men Solid Black Sweater,60,80,3122
8833,8833,8833.jpg,data/images/8833.jpg,Apparel,Apparel,Topwear,Sweaters,Men,Black,Fall,2011,Casual,Spykar Men Rts Vneck Black Black Sweaters,60,80,2331
46360,46360,46360.jpg,data/images/46360.jpg,Apparel,Apparel,Topwear,Shirts,Men,White,Summer,2012,Casual,Locomotive Men Black & Grey Check Shirt,60,80,3585
7047,7047,7047.jpg,data/images/7047.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Grey,Summer,2011,Casual,Numero Uno Men's Grey Blue Shoe,60,80,1644
35692,35692,35692.jpg,data/images/35692.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,White,Summer,2012,Casual,U.S. Polo Assn. Men White Shoes,60,80,15875
36017,36017,36017.jpg,data/images/36017.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2015,Casual,OTLS Men Black Leather Belt,60,80,12627
15295,15295,15295.jpg,data/images/15295.jpg,Accessories,Accessories,Bags,Handbags,Unisex,Black,Fall,2011,Casual,ADIDAS Originals Unisex SY Airline Black Bags,60,80,18978
39863,39863,39863.jpg,data/images/39863.jpg,Apparel,Apparel,Topwear,Tshirts,Boys,Black,Summer,2012,Casual,Gini and Jony Boys Polo Black T-Shirt,60,80,18970
