id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_filename,image_path
13915,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men 2.04 SL White Sports Shoes,13915.jpg,images/13915.jpg
34264,Women,Apparel,Topwear,Dupatta,Pink,Summer,2012.0,Ethnic,Fabindia Women Pink Chanderi Dupatta,34264.jpg,images/34264.jpg
43643,Women,Apparel,Dress,Dresses,Magenta,Summer,2012.0,Party,Vero Moda Women Magenta Dress,43643.jpg,images/43643.jpg
31085,Women,Accessories,Stoles,Stoles,Brown,Summer,2012.0,Ethnic,Fabindia Women Brown Ekko Silk Stole,31085.jpg,images/31085.jpg
43615,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Vero Moda Women White Tunic,43615.jpg,images/43615.jpg
42610,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Jewellery Set,42610.jpg,images/42610.jpg
52809,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,JAG Men Chocolate Brown Leather Wallet,52809.jpg,images/52809.jpg
53001,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,53001.jpg,images/53001.jpg
56070,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017.0,Casual,Colorbar Fuchsia Fever Lip Liner/Crayon 013,56070.jpg,images/56070.jpg
12773,Women,Apparel,Topwear,Tunics,Green,Fall,2011.0,Ethnic,Mother Earth Women Limited Collt Handloom Green Tunics,12773.jpg,images/12773.jpg
57630,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017.0,Casual,Lotus Herbals Nutranite Skin Renewal Night Cream 50 g,57630.jpg,images/57630.jpg
34113,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,34113.jpg,images/34113.jpg
56622,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Olay Women Natural White Light All in One Fairness Day Cream 40g,56622.jpg,images/56622.jpg
25788,Men,Apparel,Topwear,Suspenders,Beige,Summer,2012.0,Formal,Arrow Men Beige Suspenders,25788.jpg,images/25788.jpg
28042,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey ELANCE Men Charcoal Brief 1008,28042.jpg,images/28042.jpg
36745,Girls,Apparel,Apparel Set,Clothing Set,Red,Summer,2012.0,Casual,Little Miss Girls Sunshine Red Clothing Set,36745.jpg,images/36745.jpg
25959,Women,Accessories,Scarves,Scarves,Red,Summer,2012.0,Casual,Femella Women Red Scarf,25959.jpg,images/25959.jpg
37930,Women,Apparel,Bottomwear,Skirts,Brown,Summer,2012.0,Casual,Mineral Women Brown Skirt,37930.jpg,images/37930.jpg
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011.0,Formal,Peter England Men Stripes Peach Shirt,16334.jpg,images/16334.jpg
1582,Unisex,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap,1582.jpg,images/1582.jpg
42618,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Ethnic,Estelle Women Gold Jewellery Set,42618.jpg,images/42618.jpg
20844,Men,Accessories,Mufflers,Mufflers,Grey,Fall,2011.0,Casual,Scullers Men Casual Grey Muffler,20844.jpg,images/20844.jpg
56129,Women,Personal Care,Makeup,Concealer,Skin,Spring,2017.0,Casual,ColorBar Instant Coverup Stick Apricot Crush Concealer 001,56129.jpg,images/56129.jpg
52026,Unisex,Apparel,Topwear,Rain Jacket,Grey,Summer,2012.0,,Just Natural Unisex Grey Rain Jacket,52026.jpg,images/52026.jpg
47660,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Femella Women White Printed Tunic,47660.jpg,images/47660.jpg
36748,Boys,Apparel,Apparel Set,Clothing Set,Blue,Summer,2012.0,Casual,Mr.Men Boys Mr. Small Blue Clothing Set,36748.jpg,images/36748.jpg
25128,Women,Accessories,Bags,Clutches,Silver,Winter,2015.0,Casual,Lino Perros Women Gems Silver Clutch,25128.jpg,images/25128.jpg
30727,Girls,Apparel,Bottomwear,Salwar,Green,Summer,2012.0,Ethnic,Fabindia Girls Green Mangalgiri Salwar,30727.jpg,images/30727.jpg
50218,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Stoln Women Red Belt,50218.jpg,images/50218.jpg
7124,Unisex,Accessories,Bags,Travel Accessory,Black,Winter,2015.0,Casual,Wildcraft Unisex Black Waist Pouch,7124.jpg,images/7124.jpg
35173,Unisex,Accessories,Bags,Duffel Bag,Red,Summer,2015.0,Casual,Wildcraft Unisex Black & Red Duffel Bag,35173.jpg,images/35173.jpg
34300,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Green Tussar Dupatta,34300.jpg,images/34300.jpg
20579,Women,Accessories,Bags,Mobile Pouch,Brown,Winter,2015.0,Casual,Baggit Women Panchnama Parincrush Brown Mobile Pouch,20579.jpg,images/20579.jpg
37895,Women,Apparel,Bottomwear,Tights,Multi,Summer,2012.0,Casual,Happy Socks Women Striped Tights,37895.jpg,images/37895.jpg
26809,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,2013.0,Formal,Arrow Men Charcoal Flat Front Trousers,26809.jpg,images/26809.jpg
56173,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,2017.0,Casual,Colorbar Color Intense Green Eyeliner 006,56173.jpg,images/56173.jpg
28564,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Air Bags Black T-shirt,28564.jpg,images/28564.jpg
43671,Women,Apparel,Topwear,Waistcoat,Pink,Summer,2012.0,Casual,ONLY Women Pink Waistcoat,43671.jpg,images/43671.jpg
4009,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Summer,2011.0,Casual,Spalding Blue Basketball,4009.jpg,images/4009.jpg
17361,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,17361.jpg,images/17361.jpg
52797,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,JAG Men Chocolate Brown Leather Wallet,52797.jpg,images/52797.jpg
47423,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Baggit Women Pink Bag,47423.jpg,images/47423.jpg
28015,Men,Apparel,Innerwear,Trunk,Red,Winter,2016.0,Casual,Jockey ZONE STRETCH Men Zone Stretch Red Trunks US20,28015.jpg,images/28015.jpg
52307,Women,Accessories,Jewellery,Necklace and Chains,Black,Winter,2016.0,Casual,ToniQ Women Black Necklace,52307.jpg,images/52307.jpg
52045,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black and Grey Reversible Rain Jacket,52045.jpg,images/52045.jpg
53149,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Ethnic,Catwalk Women Red Heels,53149.jpg,images/53149.jpg
51330,Unisex,Accessories,Accessories,Travel Accessory,Black,Summer,2010.0,Casual,Wildcraft Unisex Black Rain Cover for Backpacks,51330.jpg,images/51330.jpg
32192,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2012.0,Casual,ADIDAS Men Zeitfrei Thong Brown Flip Flops,32192.jpg,images/32192.jpg
55583,Women,Personal Care,Skin Care,Face Wash and Cleanser,Gold,Spring,2017.0,,Revlon Age Defying Sculpt-Logic Gentle Cream Cleanser,55583.jpg,images/55583.jpg
37527,Boys,Apparel,Topwear,Rompers,Blue,Summer,2012.0,Casual,Madagascar3 Infant Boys Light Blue Snapsuit Romper,37527.jpg,images/37527.jpg
47077,Women,Apparel,Bottomwear,Patiala,Pink,Fall,2012.0,Ethnic,Shree Women Pink Printed Patiala,47077.jpg,images/47077.jpg
25946,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Brown Scarf,25946.jpg,images/25946.jpg
57893,Women,Apparel,Bottomwear,Leggings,Cream,Fall,2012.0,Casual,Femella Women Cream Leggings,57893.jpg,images/57893.jpg
51060,Women,Apparel,Loungewear and Nightwear,Nightdress,Lavender,Summer,2017.0,Casual,Enamor Women Lavender Nightdress,51060.jpg,images/51060.jpg
38689,Women,Accessories,Bags,Clutches,Copper,Summer,2012.0,Casual,Spice Art Women Copper Clutch,38689.jpg,images/38689.jpg
48766,Women,Accessories,Jewellery,Jewellery Set,White,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,48766.jpg,images/48766.jpg
23589,Women,Personal Care,Fragrance,Fragrance Gift Set,Beige,Spring,2017.0,Casual,Nike Fragrances Women Urban Musk Deo and Perfume,23589.jpg,images/23589.jpg
27295,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Printed Pink Kurta,27295.jpg,images/27295.jpg
55202,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017.0,Casual,Lakme Lip Love Hottie Lip Conditioner,55202.jpg,images/55202.jpg
37528,Boys,Apparel,Topwear,Rompers,White,Summer,2012.0,Casual,Madagascar3 Infant Boys White Snapsuit Romper,37528.jpg,images/37528.jpg
28004,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey ZONE Men Black Modern Trunks US19,28004.jpg,images/28004.jpg
57734,Women,Personal Care,Lips,Lip Care,Maroon,Spring,2017.0,,Lotus Herbals Fruity Fusion Lip Balm,57734.jpg,images/57734.jpg
43674,Women,Apparel,Dress,Jumpsuit,Blue,Summer,2012.0,Casual,French Connection Women Blue Playsuit,43674.jpg,images/43674.jpg
51978,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2017.0,Casual,Inaya Women Black Lounge Pants,51978.jpg,images/51978.jpg
57700,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Papayablem Anti-Blemish Creme,57700.jpg,images/57700.jpg
51486,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Denizen Men Brown Trousers,51486.jpg,images/51486.jpg
44566,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Coolers Men Brown Sandals,44566.jpg,images/44566.jpg
17781,Men,Accessories,Ties,Ties,Brown,Fall,2011.0,Formal,Reid & Taylor Men Stripes Brown Tie,17781.jpg,images/17781.jpg
15787,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Grey Melange Comfort Briefs,15787.jpg,images/15787.jpg
59769,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set,59769.jpg,images/59769.jpg
6172,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Lee Men's Yellow Brass T-shirt,6172.jpg,images/6172.jpg
56984,Women,Footwear,Shoes,Flats,Pink,Winter,2012.0,Casual,HM Women Pink Sandals,56984.jpg,images/56984.jpg
34253,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants,34253.jpg,images/34253.jpg
20300,Women,Apparel,Topwear,Sweaters,Maroon,Fall,2011.0,Casual,Jealous 21 Women Solid Maroon Sweater,20300.jpg,images/20300.jpg
10571,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Puma Men Rugby Navy Blue Polo Tshirts,10571.jpg,images/10571.jpg
17069,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Weaved  Grey Belt,17069.jpg,images/17069.jpg
52473,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Summer,2017.0,Casual,Red Rose Women Pink & White Bath Robes,52473.jpg,images/52473.jpg
37972,Women,Footwear,Shoes,Flats,Black,Fall,2012.0,Casual,Clarks Women Henderson Fun Leather Black Shoes,37972.jpg,images/37972.jpg
57706,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Lotus Herbals Maxlash Botanical Mascara,57706.jpg,images/57706.jpg
15463,Men,Apparel,Bottomwear,Tracksuits,Blue,Fall,2011.0,Sports,Puma Men Graphic Logo Blue Tracksuits,15463.jpg,images/15463.jpg
45786,Women,Footwear,Shoes,Flats,Maroon,Fall,2012.0,Casual,Senorita Women Maroon Sandals,45786.jpg,images/45786.jpg
55550,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Sparkling Blue Eyeliner,55550.jpg,images/55550.jpg
23442,Women,Apparel,Topwear,Tunics,Orange,Fall,2011.0,Casual,Satya Paul Women Orange Printed Tunic,23442.jpg,images/23442.jpg
30725,Girls,Apparel,Topwear,Lehenga Choli,Pink,Summer,2012.0,Ethnic,Fabindia Girls Printed Pink Lehenga Choli,30725.jpg,images/30725.jpg
28951,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,BIBA OUTLET Women Fushsia Pink Kurti,28951.jpg,images/28951.jpg
31822,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Chronograph Black Dial Watch,31822.jpg,images/31822.jpg
50383,Women,Apparel,Bottomwear,Salwar and Dupatta,Red,Summer,2012.0,Ethnic,Vishudh Women Printed Red Salwar and Dupatta,50383.jpg,images/50383.jpg
57859,Women,Personal Care,Skin Care,Toner,Pink,Spring,2017.0,Casual,Biotique Bio Honey Water Clarifying Toner,57859.jpg,images/57859.jpg
15349,Men,Free Items,Free Gifts,Free Gifts,Blue,Winter,2012.0,Sports,Nike Men Blue Team India Cricket Jersey,15349.jpg,images/15349.jpg
41669,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Heels,41669.jpg,images/41669.jpg
50384,Women,Apparel,Bottomwear,Salwar and Dupatta,Black,Summer,2012.0,Ethnic,Vishudh Women Black Salwar and Dupatta,50384.jpg,images/50384.jpg
54069,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue Flip Flops,54069.jpg,images/54069.jpg
17359,Men,Accessories,Accessories,Accessory Gift Set,Purple,Fall,2011.0,Formal,Arrow Men Formal Purple Tie+Cufflink+Pocket square - Combo Pack,17359.jpg,images/17359.jpg
39122,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Aneri Women Blue Leggings,39122.jpg,images/39122.jpg
8765,Women,Footwear,Sandal,Sports Sandals,Black,Fall,2011.0,Casual,Crocs Women Band Wedge Black Floater,8765.jpg,images/8765.jpg
41314,Women,Apparel,Bottomwear,Leggings,Black,Fall,2012.0,Casual,Aurelia Women Black Leggings,41314.jpg,images/41314.jpg
25869,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,American Tourister Unisex Red & Black Backpack,25869.jpg,images/25869.jpg
4760,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Men's Stripe Polo Green Spirit White T-shirt,4760.jpg,images/4760.jpg
8582,Men,Apparel,Topwear,Waistcoat,Grey,Fall,2011.0,Casual,Scullers Men Grey Waistcoat,8582.jpg,images/8582.jpg
58846,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks,58846.jpg,images/58846.jpg
23330,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,W Women Blue Tunic,23330.jpg,images/23330.jpg
50873,Women,Apparel,Saree,Sarees,Maroon,Summer,2012.0,Ethnic,Prafful Maroon & Black Sari,50873.jpg,images/50873.jpg
36658,Women,Accessories,Bags,Duffel Bag,Beige,Summer,2012.0,Casual,Paridhan Women Beige Duffle Bag,36658.jpg,images/36658.jpg
35130,Women,Accessories,Jewellery,Bangle,Green,Winter,2012.0,Casual,Allen Solly Woman Green Bangle,35130.jpg,images/35130.jpg
55268,Women,Personal Care,Makeup,Kajal and Eyeliner,Grey,Spring,2017.0,Casual,Lakme Absolute Shine Line Smoky Grey Eye Liner,55268.jpg,images/55268.jpg
55398,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Revlon Lash Fantasy Blackest Black Mascara And Primer,55398.jpg,images/55398.jpg
32569,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,ONLY Women Pink Top,32569.jpg,images/32569.jpg
23672,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2011.0,Casual,Converse Men Rainbow Purple Flip Flop,23672.jpg,images/23672.jpg
41907,Women,Personal Care,Fragrance,Fragrance Gift Set,Black,Spring,2017.0,Casual,Playboy Women Play It Spicy Fragrance Gift Set,41907.jpg,images/41907.jpg
50289,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Formal,Parx Men Black and White Tie,50289.jpg,images/50289.jpg
40826,Unisex,Home,Home Furnishing,Cushion Covers,Yellow,Fall,2012.0,Home,Swayam Unisex Yellow and Orange Cushion Covers (Set of 2),40826.jpg,images/40826.jpg
49708,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,49708.jpg,images/49708.jpg
58976,Men,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Colour Me Men White Deo,58976.jpg,images/58976.jpg
57935,Men,Footwear,Sandal,Sandals,Black,Spring,2012.0,Casual,Clarks Men Black Leather Closed Sandals,57935.jpg,images/57935.jpg
59900,Women,Accessories,Scarves,Scarves,Orange,Fall,2012.0,Casual,Femella Women Multi Coloured Scarf,59900.jpg,images/59900.jpg
27425,Women,Apparel,Loungewear and Nightwear,Lounge Shorts,Navy Blue,Winter,2015.0,Casual,Jockey Women Navy Blue Lounge Shorts,27425.jpg,images/27425.jpg
54406,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Baggit Women Olive Handbag,54406.jpg,images/54406.jpg
59756,Women,Apparel,Innerwear,Shapewear,White,Summer,2012.0,Casual,Avirate White Wired Corset Shapewear,59756.jpg,images/59756.jpg
51598,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,51598.jpg,images/51598.jpg
39944,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Namib Shoes,39944.jpg,images/39944.jpg
15767,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016.0,Casual,Facit Men Grey Innerwear Vest,15767.jpg,images/15767.jpg
22315,Men,Apparel,Topwear,Jackets,Black,Summer,2012.0,Casual,Wildcraft Men Light Quilt Black Jacket,22315.jpg,images/22315.jpg
55513,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon ColorSilk Luminista Golden Brown Hair Colour 120,55513.jpg,images/55513.jpg
58857,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks,58857.jpg,images/58857.jpg
48734,Men,Accessories,Jewellery,Bangle,Steel,Summer,2012.0,Casual,Revv Men Steel Bangle,48734.jpg,images/48734.jpg
7695,Women,Apparel,Bottomwear,Track Pants,Red,Fall,2011.0,Casual,Urban Yoga Women's Bij Red Track Pant,7695.jpg,images/7695.jpg
5256,Unisex,Accessories,Bags,Rucksacks,Red,Winter,2018.0,Casual,Wildcraft Unisex Red & Grey Techpack 35 Rucksack,5256.jpg,images/5256.jpg
53049,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,53049.jpg,images/53049.jpg
9173,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Bao Blue Jeans,9173.jpg,images/9173.jpg
59104,Men,Apparel,Topwear,Rain Jacket,Brown,Summer,2012.0,Casual,Just Natural Men Brown Rain Jacket,59104.jpg,images/59104.jpg
25860,Unisex,Accessories,Bags,Laptop Bag,Grey,Winter,2015.0,Casual,American Tourister Unisex Speedair Grey Laptop Bag,25860.jpg,images/25860.jpg
26355,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Arrow Woman Printed Purple Dress,26355.jpg,images/26355.jpg
4654,Women,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,2011.0,Casual,ADIDAS Women Receptor Navy Sandal,4654.jpg,images/4654.jpg
55998,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Velvet Matte Iced Tea Lipstick 19 BR,55998.jpg,images/55998.jpg
31983,Men,Accessories,Bags,Laptop Bag,Black,Summer,2012.0,Casual,ADIDAS Men Black Bag,31983.jpg,images/31983.jpg
52489,Women,Apparel,Innerwear,Camisoles,Skin,Winter,2015.0,Casual,Red Rose Beige Camisole,52489.jpg,images/52489.jpg
42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03,42969.jpg,images/42969.jpg
52478,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015.0,Casual,Red Rose Red Nightdress,52478.jpg,images/52478.jpg
38742,Unisex,Accessories,Bags,Waist Pouch,Black,Summer,2012.0,Casual,Nike Unisex Team Training Black Waist Pouch,38742.jpg,images/38742.jpg
42856,Women,Accessories,Bags,Clutches,Brown,Summer,2012.0,Casual,French Connection Women Brown Clutch,42856.jpg,images/42856.jpg
22053,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Vishudh Women Printed Purple Kurta,22053.jpg,images/22053.jpg
50004,Women,Apparel,Innerwear,Bra,Grey Melange,Winter,2015.0,Sports,Hanes Women Grey Melange Cotton Stretch Shirred Crop Top Bra,50004.jpg,images/50004.jpg
18469,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Reebok Reeplay Men Perfumes,18469.jpg,images/18469.jpg
39472,Women,Apparel,Topwear,Kurtis,Cream,Summer,2012.0,Ethnic,Diva Women Cream Kurti,39472.jpg,images/39472.jpg
14876,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,14876.jpg,images/14876.jpg
28149,Men,Apparel,Innerwear,Innerwear Vests,Grey Melange,Summer,2016.0,Casual,Jockey SPORT Men Grey Melange Innerwear Vest 9924,28149.jpg,images/28149.jpg
55149,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Lakme True Wear Freespirit Nail Polish D415,55149.jpg,images/55149.jpg
37538,Boys,Apparel,Socks,Booties,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Booties,37538.jpg,images/37538.jpg
55516,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Top Speed 60 Natural Brown Ammonia-Free Hair Colour,55516.jpg,images/55516.jpg
49926,Women,Apparel,Saree,Sarees,Maroon,Fall,2012.0,Ethnic,Fabindia Maroon Maheshwari Zari Saree,49926.jpg,images/49926.jpg
16161,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Enroute Men Leather Black Formal Shoes,16161.jpg,images/16161.jpg
31060,Women,Apparel,Topwear,Dupatta,Off White,Summer,2012.0,Ethnic,Fabindia Women Off White Chanderi Dupatta,31060.jpg,images/31060.jpg
17382,Men,Accessories,Mufflers,Mufflers,Multi,Fall,2011.0,Casual,Reid & Taylor Men Check Multi Muffler,17382.jpg,images/17382.jpg
11530,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Green Sweatshirts,11530.jpg,images/11530.jpg
26371,Women,Apparel,Topwear,Shrug,Pink,Summer,2012.0,Casual,Arrow Woman Check Pink Shirt,26371.jpg,images/26371.jpg
55798,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women White Nightdress,55798.jpg,images/55798.jpg
57696,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017.0,Casual,Lotus Herbals Wheat Nourish Massage Creme 250 g,57696.jpg,images/57696.jpg
36753,Girls,Apparel,Apparel Set,Clothing Set,Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Blue Clothing Set,36753.jpg,images/36753.jpg
58523,Unisex,Accessories,Accessories,Travel Accessory,Yellow,Summer,2015.0,Casual,Wildcraft Unisex Yellow Travel Pouch,58523.jpg,images/58523.jpg
