condition,model,reranked,query_type,variation_type,query_id,query_path,category,relevant_count,relevant_catalog_item_ids,retrieved_catalog_item_ids,hits_top5,P@1,P@5,P@10,R@1,R@5,R@10,Hit@1,Hit@5,Hit@10,MRR,embedding_latency_ms,search_latency_ms,rerank_latency_ms,total_latency_ms
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q023_blur,evaluation/queries/messy/messy_test_q023_blur.jpg,Accessories,2,"[4981, 4982]","[32764, 19855, 40333, 34340, 24036, 4256, 32378, 12353, 6507, 15380]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.88,21.03,4.74,189.65
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q024_background_padding,evaluation/queries/messy/messy_test_q024_background_padding.jpg,Apparel,1,[5033],"[12083, 5033, 39594, 35442, 40294, 30470, 19387, 33448, 18835, 26863]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,236.78,21.85,4.267,262.9
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q025_crop,evaluation/queries/messy/messy_test_q025_crop.jpg,Apparel,5,"[5280, 5281, 5277, 5278, 5279]","[17453, 22948, 6148, 23715, 15849, 15803, 16905, 28474, 3920, 7117]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.17,19.28,4.157,218.61
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q026_darker_lighting,evaluation/queries/messy/messy_test_q026_darker_lighting.jpg,Apparel,1,[5554],"[41598, 34564, 34282, 43956, 36844, 41754, 24307, 9378, 43777, 23885]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.29,18.77,4.206,171.26
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q027_brighter_lighting,evaluation/queries/messy/messy_test_q027_brighter_lighting.jpg,Apparel,1,[5683],"[9575, 4385, 4384, 5683, 21582, 21581, 21580, 14073, 14072, 21583]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.25,150.72,19.0,4.417,174.13
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q028_contrast_change,evaluation/queries/messy/messy_test_q028_contrast_change.jpg,Apparel,1,[5947],"[42203, 18682, 20426, 7804, 2847, 11145, 7807, 1853, 6346, 24342]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.28,19.33,4.52,170.13
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q029_small_rotation,evaluation/queries/messy/messy_test_q029_small_rotation.jpg,Apparel,5,"[6216, 6217, 6218, 6219, 6220]","[17715, 12730, 27949, 18364, 3852, 36113, 30285, 18633, 37823, 18901]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.43,18.36,4.531,169.32
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q030_mild_perspective,evaluation/queries/messy/messy_test_q030_mild_perspective.jpg,Apparel,13,"[6308, 6309, 6310, 6311, 6312, 6313, 6314, 6315, 6316, 6317, 6318, 6319, 6320]","[41390, 5702, 11341, 7931, 31166, 35013, 9468, 6318, 41647, 34760]",0,0.0,0.0,0.1,0.0,0.0,0.0769,0.0,0.0,1.0,0.125,402.66,29.12,4.658,436.44
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q031_blur,evaluation/queries/messy/messy_test_q031_blur.jpg,Accessories,4,"[6404, 6405, 6406, 6407]","[7831, 23899, 7276, 39090, 18257, 40333, 32848, 28007, 41726, 13432]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.41,22.02,4.858,231.29
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q032_background_padding,evaluation/queries/messy/messy_test_q032_background_padding.jpg,Apparel,6,"[6578, 6579, 6580, 6581, 6582, 6583]","[40769, 4702, 10202, 10201, 11831, 18970, 7795, 9481, 12174, 37766]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.2,20.19,5.002,194.39
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q033_crop,evaluation/queries/messy/messy_test_q033_crop.jpg,Apparel,2,"[6672, 6673]","[7217, 32437, 29987, 6693, 25106, 7772, 6775, 23715, 38865, 42892]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.16,17.7,4.947,182.8
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q034_darker_lighting,evaluation/queries/messy/messy_test_q034_darker_lighting.jpg,Apparel,1,[6740],"[25637, 35295, 25973, 19019, 29246, 43302, 19018, 25996, 37069, 40736]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.86,17.91,4.755,169.52
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q035_brighter_lighting,evaluation/queries/messy/messy_test_q035_brighter_lighting.jpg,Apparel,1,[6747],"[27120, 29224, 3829, 22366, 17977, 28725, 30827, 26191, 27699, 6747]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1,115.32,17.7,4.828,137.85
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q036_contrast_change,evaluation/queries/messy/messy_test_q036_contrast_change.jpg,Apparel,1,[7054],"[29033, 34211, 34192, 2245, 5764, 22005, 17673, 1001, 33315, 25773]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.24,17.74,4.871,138.85
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q037_small_rotation,evaluation/queries/messy/messy_test_q037_small_rotation.jpg,Footwear,2,"[7320, 7319]","[17194, 11777, 20430, 11789, 11787, 28144, 7320, 11788, 2127, 11525]",0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1.0,0.1429,123.97,17.81,4.825,146.6
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q038_mild_perspective,evaluation/queries/messy/messy_test_q038_mild_perspective.jpg,Apparel,2,"[7416, 7415]","[9340, 34980, 30457, 34236, 29803, 36322, 15682, 12071, 1195, 7772]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.23,17.81,4.999,138.04
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q039_blur,evaluation/queries/messy/messy_test_q039_blur.jpg,Footwear,1,[7543],"[21014, 3227, 42124, 11397, 2651, 9278, 3110, 3222, 2748, 38771]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,18.16,4.858,134.02
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q040_background_padding,evaluation/queries/messy/messy_test_q040_background_padding.jpg,Accessories,4,"[7900, 7901, 7902, 7903]","[4549, 34986, 26791, 15503, 24094, 11546, 42182, 41122, 20585, 1505]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.69,17.73,4.681,134.11
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q041_crop,evaluation/queries/messy/messy_test_q041_crop.jpg,Apparel,2,"[7953, 7954]","[7296, 30356, 13586, 29876, 16245, 36753, 9798, 2684, 41415, 14312]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.64,19.79,4.817,142.25
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q042_darker_lighting,evaluation/queries/messy/messy_test_q042_darker_lighting.jpg,Footwear,1,[8268],"[38302, 6878, 44035, 5950, 10378, 31620, 163, 10290, 19683, 39642]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.53,17.92,4.514,134.96
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q043_brighter_lighting,evaluation/queries/messy/messy_test_q043_brighter_lighting.jpg,Accessories,2,"[8395, 8396]","[19761, 24498, 7280, 7276, 5212, 11368, 14924, 30150, 5209, 19764]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.4,18.02,4.739,136.17
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q044_contrast_change,evaluation/queries/messy/messy_test_q044_contrast_change.jpg,Accessories,1,[8464],"[8464, 25501, 25508, 25509, 25505, 23109, 25507, 25502, 29350, 25785]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.25,18.06,4.698,133.0
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q045_small_rotation,evaluation/queries/messy/messy_test_q045_small_rotation.jpg,Apparel,1,[8478],"[11563, 7089, 37272, 33527, 10778, 32467, 16652, 10280, 9552, 26664]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,17.18,5.004,133.69
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q046_mild_perspective,evaluation/queries/messy/messy_test_q046_mild_perspective.jpg,Apparel,2,"[8928, 8927]","[42028, 26655, 20426, 4387, 17436, 21124, 16021, 8146, 26606, 6035]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.49,16.19,4.824,133.5
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q047_blur,evaluation/queries/messy/messy_test_q047_blur.jpg,Footwear,1,[9286],"[3430, 17018, 41886, 19287, 35679, 23145, 36513, 22086, 18802, 6413]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.13,17.31,4.413,153.85
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q048_background_padding,evaluation/queries/messy/messy_test_q048_background_padding.jpg,Apparel,2,"[9334, 9335]","[13052, 19216, 13038, 17238, 27506, 27508, 9335, 1007, 11109, 4436]",0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1.0,0.1429,116.02,17.36,4.599,137.98
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q049_crop,evaluation/queries/messy/messy_test_q049_crop.jpg,Apparel,6,"[9428, 9429, 9430, 9431, 9432, 9433]","[26958, 36679, 36058, 9430, 19005, 26954, 38386, 21756, 9429, 36964]",1,0.0,0.2,0.2,0.0,0.1667,0.3333,0.0,1.0,1.0,0.25,119.22,16.4,4.697,140.32
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q050_darker_lighting,evaluation/queries/messy/messy_test_q050_darker_lighting.jpg,Accessories,1,[9614],"[9614, 6262, 16087, 38567, 16089, 43065, 4343, 16088, 36064, 16085]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,117.39,17.32,4.429,139.14
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q051_brighter_lighting,evaluation/queries/messy/messy_test_q051_brighter_lighting.jpg,Accessories,7,"[9847, 9848, 9849, 9850, 9851, 9852, 9853]","[25538, 33401, 38460, 21824, 38174, 1809, 38956, 15958, 29020, 19175]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.01,17.39,4.635,152.04
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q052_contrast_change,evaluation/queries/messy/messy_test_q052_contrast_change.jpg,Footwear,7,"[10336, 10337, 10331, 10332, 10333, 10334, 10335]","[24783, 29914, 14911, 13956, 40333, 5435, 6447, 22655, 3804, 27142]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.69,17.73,4.656,135.08
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q053_small_rotation,evaluation/queries/messy/messy_test_q053_small_rotation.jpg,Apparel,4,"[10392, 10393, 10394, 10395]","[34123, 10395, 10393, 10394, 3404, 25772, 25771, 37396, 11831, 22628]",3,0.0,0.6,0.3,0.0,0.75,0.75,0.0,1.0,1.0,0.5,111.68,17.54,4.966,134.18
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q054_mild_perspective,evaluation/queries/messy/messy_test_q054_mild_perspective.jpg,Footwear,1,[10749],"[34448, 29648, 15635, 15981, 43797, 34168, 43104, 15637, 36433, 7373]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.73,17.78,4.795,134.3
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q055_blur,evaluation/queries/messy/messy_test_q055_blur.jpg,Apparel,1,[10778],"[37975, 30542, 17894, 35734, 34611, 28041, 37648, 26181, 20486, 9662]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.49,17.21,4.852,137.56
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q056_background_padding,evaluation/queries/messy/messy_test_q056_background_padding.jpg,Apparel,1,[10836],"[26853, 21591, 1720, 34538, 40583, 17545, 26856, 28348, 38668, 20121]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.18,18.03,4.95,141.16
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q057_crop,evaluation/queries/messy/messy_test_q057_crop.jpg,Apparel,4,"[11129, 11130, 11131, 11132]","[39683, 14238, 40206, 18685, 41474, 18686, 40294, 18835, 12083, 17907]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.58,18.07,4.966,135.62
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q058_darker_lighting,evaluation/queries/messy/messy_test_q058_darker_lighting.jpg,Accessories,3,"[11180, 11181, 11182]","[11843, 24283, 7176, 12502, 7183, 11850, 1120, 38455, 11182, 38184]",0,0.0,0.0,0.1,0.0,0.0,0.3333,0.0,0.0,1.0,0.1111,112.98,17.12,4.841,134.94
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q059_brighter_lighting,evaluation/queries/messy/messy_test_q059_brighter_lighting.jpg,Apparel,1,[11262],"[12543, 12542, 4269, 30168, 34534, 14890, 29365, 24395, 14891, 11342]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.76,16.66,4.802,134.23
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q060_contrast_change,evaluation/queries/messy/messy_test_q060_contrast_change.jpg,Footwear,1,[11286],"[39642, 36626, 35834, 22505, 28196, 36898, 28885, 5959, 13784, 36514]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.42,16.8,4.558,151.78
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q061_small_rotation,evaluation/queries/messy/messy_test_q061_small_rotation.jpg,Apparel,1,[11402],"[555, 23499, 11402, 552, 8771, 13142, 41096, 37766, 8769, 22626]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,111.35,16.89,4.631,132.87
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q062_mild_perspective,evaluation/queries/messy/messy_test_q062_mild_perspective.jpg,Footwear,1,[11427],"[37631, 42165, 9398, 2212, 2207, 5576, 43532, 38443, 41410, 20753]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.86,18.3,4.345,138.5
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q063_blur,evaluation/queries/messy/messy_test_q063_blur.jpg,Apparel,1,[11563],"[34611, 28041, 27903, 25487, 24076, 2447, 41006, 3115, 31357, 7352]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.73,17.03,4.855,141.61
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q064_background_padding,evaluation/queries/messy/messy_test_q064_background_padding.jpg,Footwear,1,[11720],"[39133, 25619, 29417, 16076, 8622, 39019, 12921, 25390, 20033, 13083]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.16,17.37,4.639,139.17
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q065_crop,evaluation/queries/messy/messy_test_q065_crop.jpg,Accessories,4,"[11890, 11891, 11892, 11893]","[6488, 9028, 23973, 25442, 27079, 38708, 9029, 12226, 3454, 11029]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.19,17.86,4.491,135.54
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q066_darker_lighting,evaluation/queries/messy/messy_test_q066_darker_lighting.jpg,Apparel,1,[12094],"[19394, 30803, 1841, 10678, 7191, 34125, 4550, 21257, 12680, 17556]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.97,17.73,4.832,137.54
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q067_brighter_lighting,evaluation/queries/messy/messy_test_q067_brighter_lighting.jpg,Apparel,1,[12152],"[9468, 41647, 35013, 18762, 5702, 41390, 36143, 11317, 19607, 34760]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.74,18.07,5.027,135.84
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q068_contrast_change,evaluation/queries/messy/messy_test_q068_contrast_change.jpg,Apparel,2,"[12508, 12509]","[43286, 43002, 26947, 24574, 41836, 41835, 11307, 555, 29904, 13142]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.96,17.31,4.697,136.97
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q069_small_rotation,evaluation/queries/messy/messy_test_q069_small_rotation.jpg,Apparel,11,"[12544, 12545, 12535, 12536, 12537, 12538, 12539, 12540, 12541, 12542, 12543]","[12538, 28596, 28190, 28189, 11308, 10689, 39086, 14280, 4729, 41559]",1,1.0,0.2,0.1,0.0909,0.0909,0.0909,1.0,1.0,1.0,1.0,115.71,17.71,4.7,138.12
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q070_mild_perspective,evaluation/queries/messy/messy_test_q070_mild_perspective.jpg,Footwear,7,"[12757, 12758, 12759, 12760, 12761, 12762, 12763]","[13858, 13854, 12763, 35601, 13850, 13857, 13856, 2137, 2129, 13853]",1,0.0,0.2,0.1,0.0,0.1429,0.1429,0.0,1.0,1.0,0.3333,115.6,17.21,4.417,137.22
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q071_blur,evaluation/queries/messy/messy_test_q071_blur.jpg,Apparel,1,[12780],"[2443, 28001, 18194, 28727, 12424, 10459, 28726, 32892, 35515, 22130]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9,17.5,4.576,139.98
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q072_background_padding,evaluation/queries/messy/messy_test_q072_background_padding.jpg,Apparel,3,"[12848, 12846, 12847]","[18424, 6233, 4069, 14787, 6990, 5752, 4336, 8866, 5751, 10146]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.1,18.27,4.641,155.02
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q073_crop,evaluation/queries/messy/messy_test_q073_crop.jpg,Accessories,5,"[13195, 13196, 13197, 13198, 13199]","[16181, 16193, 13195, 14755, 11981, 14252, 16187, 14251, 11985, 16188]",1,0.0,0.2,0.1,0.0,0.2,0.2,0.0,1.0,1.0,0.3333,112.79,17.77,4.85,135.41
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q074_darker_lighting,evaluation/queries/messy/messy_test_q074_darker_lighting.jpg,Apparel,4,"[13300, 13301, 13302, 13303]","[39980, 13301, 34755, 7372, 27911, 37398, 19893, 19649, 31701, 13302]",1,0.0,0.2,0.2,0.0,0.25,0.5,0.0,1.0,1.0,0.5,113.65,18.6,4.897,137.14
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q075_brighter_lighting,evaluation/queries/messy/messy_test_q075_brighter_lighting.jpg,Footwear,2,"[13521, 13522]","[39351, 27054, 24703, 37857, 33318, 24785, 15291, 35679, 41410, 9117]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.13,17.6,4.792,130.52
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q076_contrast_change,evaluation/queries/messy/messy_test_q076_contrast_change.jpg,Apparel,1,[13802],"[27501, 17690, 2572, 10809, 9585, 5321, 12711, 8951, 18689, 17230]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.3,17.62,4.903,133.83
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q077_small_rotation,evaluation/queries/messy/messy_test_q077_small_rotation.jpg,Apparel,12,"[13931, 13932, 13933, 13934, 13935, 13936, 13937, 13938, 13939, 13940, 13941, 13942]","[16903, 23489, 10455, 26175, 41559, 6313, 31166, 25489, 25488, 34618]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.05,19.24,4.491,134.77
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q078_mild_perspective,evaluation/queries/messy/messy_test_q078_mild_perspective.jpg,Accessories,4,"[14000, 14001, 14002, 14003]","[38710, 18605, 18248, 29626, 22577, 22080, 19518, 14003, 15077, 30552]",0,0.0,0.0,0.1,0.0,0.0,0.25,0.0,0.0,1.0,0.125,133.52,17.56,4.701,155.78
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q079_blur,evaluation/queries/messy/messy_test_q079_blur.jpg,Apparel,2,"[14236, 14237]","[29813, 12559, 22860, 22951, 25074, 42316, 31881, 8021, 33118, 41700]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.52,17.35,4.785,134.65
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q080_background_padding,evaluation/queries/messy/messy_test_q080_background_padding.jpg,Footwear,1,[14261],"[39335, 35960, 7586, 11497, 39000, 11493, 26113, 26976, 6787, 33370]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.54,17.8,4.762,138.1
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q081_crop,evaluation/queries/messy/messy_test_q081_crop.jpg,Footwear,1,[14308],"[14308, 14754, 34009, 23978, 40870, 18007, 14753, 30196, 8979, 3669]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.22,17.43,4.747,135.4
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q082_darker_lighting,evaluation/queries/messy/messy_test_q082_darker_lighting.jpg,Apparel,2,"[14421, 14422]","[11359, 22822, 21027, 21066, 14422, 11356, 24736, 11361, 34575, 11357]",1,0.0,0.2,0.1,0.0,0.5,0.5,0.0,1.0,1.0,0.2,112.09,16.94,4.713,133.75
CLIP + reranking — messy test,CLIP,True,messy,brighter_lighting,messy_test_q083_brighter_lighting,evaluation/queries/messy/messy_test_q083_brighter_lighting.jpg,Footwear,1,[14606],"[28353, 41410, 26718, 34121, 7746, 16436, 20495, 23298, 14841, 33093]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.83,16.91,4.687,135.43
CLIP + reranking — messy test,CLIP,True,messy,contrast_change,messy_test_q084_contrast_change,evaluation/queries/messy/messy_test_q084_contrast_change.jpg,Apparel,1,[14641],"[4377, 4378, 37150, 14641, 3203, 15376, 1847, 12558, 5149, 4379]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.25,111.88,18.41,4.564,134.85
CLIP + reranking — messy test,CLIP,True,messy,small_rotation,messy_test_q085_small_rotation,evaluation/queries/messy/messy_test_q085_small_rotation.jpg,Apparel,2,"[14774, 14775]","[15105, 14071, 30320, 21557, 26047, 30419, 34129, 29699, 31371, 37141]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.26,18.11,4.973,137.34
CLIP + reranking — messy test,CLIP,True,messy,mild_perspective,messy_test_q086_mild_perspective,evaluation/queries/messy/messy_test_q086_mild_perspective.jpg,Apparel,3,"[14833, 14834, 14835]","[22214, 554, 37766, 43286, 43002, 555, 3928, 12171, 37764, 13142]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.88,17.75,5.048,137.67
CLIP + reranking — messy test,CLIP,True,messy,blur,messy_test_q087_blur,evaluation/queries/messy/messy_test_q087_blur.jpg,Footwear,2,"[14912, 14911]","[14911, 16847, 11051, 36833, 36538, 37802, 39731, 11533, 10889, 30512]",1,1.0,0.2,0.1,0.5,0.5,0.5,1.0,1.0,1.0,1.0,112.91,16.8,4.669,134.38
CLIP + reranking — messy test,CLIP,True,messy,background_padding,messy_test_q088_background_padding,evaluation/queries/messy/messy_test_q088_background_padding.jpg,Apparel,1,[15622],"[40252, 14262, 4121, 19280, 38637, 10301, 41239, 22707, 10549, 22590]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.77,17.77,4.816,140.36
CLIP + reranking — messy test,CLIP,True,messy,crop,messy_test_q089_crop,evaluation/queries/messy/messy_test_q089_crop.jpg,Apparel,2,"[15882, 15883]","[13946, 7089, 20574, 27920, 10280, 34796, 15882, 36367, 34382, 35300]",0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,1.0,0.1429,112.93,17.48,4.846,135.26
CLIP + reranking — messy test,CLIP,True,messy,darker_lighting,messy_test_q090_darker_lighting,evaluation/queries/messy/messy_test_q090_darker_lighting.jpg,Apparel,4,"[15992, 15993, 15994, 15995]","[33103, 1665, 21418, 12429, 6674, 3383, 4269, 23489, 31167, 21156]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.95,18.21,4.984,137.15
